cohort,rel_time,att,se,ci_low,ci_high
2017-02-01,18,47.82258275145959,10.685497612939317,26.879007430098532,68.76615807282064
2017-02-01,19,49.58610507449526,12.531239825665233,25.0248750161914,74.14733513279911
2017-02-01,20,53.75665175388047,13.805242605142205,26.698376247801747,80.81492725995919
2017-02-01,21,46.700075643507795,17.32133218943455,12.75026455221608,80.64988673479951
2017-02-01,22,49.43580899096062,16.600036904280035,16.899736658571754,81.97188132334949
2017-02-01,23,51.07599975419008,15.115486105513469,21.44964698738368,80.70235252099647
2017-02-01,24,60.111656210766945,14.733715017257467,31.233574776942312,88.98973764459157
2017-02-01,25,57.061350539933926,13.088641932010246,31.407612353193844,82.71508872667401
2017-02-01,26,51.740611538533265,12.337094340849134,27.559906630468962,75.92131644659757
2017-02-01,27,56.58756894168101,10.703425713691376,35.60885454284592,77.56628334051611
2017-02-01,28,56.080032895116574,10.96901127555914,34.580770795020655,77.57929499521249
2017-02-01,29,62.142632573341096,12.86813105688638,36.9210957018438,87.3641694448384
2017-02-01,30,61.99348461584877,13.211296761125624,36.09934296404255,87.887626267655
2017-02-01,31,81.11753001177729,18.651425697390845,44.56073564489123,117.67432437866336
2017-02-01,32,99.17744341529628,23.338045764623992,53.434873716633255,144.9200131139593
2017-02-01,33,95.93412345656333,23.591202978662572,49.695365618384685,142.17288129474196
2017-02-01,34,82.83710598759659,22.648282661222694,38.446471971600104,127.22774000359307
2017-02-01,35,69.97707597218844,18.45583873553328,33.803632050543214,106.15051989383367
2017-02-01,36,74.62380404232988,18.481271695003798,38.400511520122436,110.84709656453732
2017-02-01,37,70.17676719221254,14.801704978719984,41.16542543392137,99.1881089505037
2017-02-01,38,68.54551112812251,13.821654839987213,41.455067641747576,95.63595461449745
2017-02-01,39,66.35184927695147,14.263770426850574,38.39485924032435,94.30883931357859
2017-02-01,40,65.03698033571405,14.141703031439892,37.31924239409186,92.75471827733624
2017-02-01,41,63.73795054806327,14.913935615839987,34.50663674101689,92.96926435510964
2017-02-01,42,64.16929311364242,14.652597243544395,35.450202516295406,92.88838371098944
2017-02-01,43,58.929620059083874,16.916180600837205,25.773906081442952,92.08533403672479
2017-02-01,44,58.69048672141014,21.539101144105786,16.4738484789628,100.90712496385748
2017-02-01,45,56.683946670903296,28.58609718323597,0.655196191760794,112.7126971500458
2017-02-01,46,63.33103690808427,32.07700368884081,0.4601096779562823,126.20196413821226
2017-02-01,47,56.983655541828384,30.62976679440538,-3.0506873752061594,117.01799845886293
2017-02-01,48,55.35603601650166,25.848083328811256,4.6937926920316,106.01827934097173
2017-02-01,49,50.2004758104987,21.298609447020656,8.455201294338217,91.94575032665918
2017-02-01,50,53.70851931060773,19.06553856374657,16.34006372566445,91.076974895551
2017-02-01,51,56.99199810326958,18.8693842270568,20.008005018238258,93.9759911883009
2017-02-01,52,65.48537601328219,19.057324205302827,28.133020570888654,102.83773145567574
2017-02-01,53,69.87436197209679,19.314103155014205,32.01871978826895,107.73000415592463
2017-02-01,54,74.58445308869203,20.44489623923731,34.512456459786904,114.65644971759716
2017-02-01,55,75.02426618001806,20.24885266484665,35.33651495691863,114.7120174031175
2017-02-01,56,80.39899345312824,22.68813033778356,35.930257991072466,124.86772891518402
2017-02-01,57,80.7883643281306,23.832510256248213,34.0766442258841,127.50008443037709
2017-02-01,58,84.89444631700633,24.410656182388223,37.04956019952541,132.73933243448724
2017-02-01,59,82.93075516023404,22.64910160582272,38.53851601282151,127.32299430764658
