cohort,rel_time,att,se,ci_low,ci_high
2019-01-01,-39,-30.493942406885523,8.852345577773168,-47.844539739320936,-13.143345074450114
2019-01-01,-38,-33.29951868712949,9.039852778057632,-51.01763013212245,-15.581407242136532
2019-01-01,-37,-34.143112180789856,8.878535376146603,-51.545041518037195,-16.741182843542514
2019-01-01,-36,-30.313678055026088,9.47086765741267,-48.87657866355492,-11.750777446497256
2019-01-01,-35,-25.781334296897406,9.417584359732537,-44.23979964197318,-7.322868951821633
2019-01-01,-34,-19.826909178589695,9.487513330949023,-38.42243530724978,-1.2313830499296117
2019-01-01,-33,-13.697038417676879,7.82519457693905,-29.034419788477415,1.6403429531236586
2019-01-01,-32,-9.842401810050376,7.281268579635914,-24.113688226136766,4.428884606036016
2019-01-01,-31,-6.278671224045311,7.338547496591291,-20.66222431736424,8.104881869273619
2019-01-01,-30,-2.5342076762866483,8.11611639319223,-18.441795806943418,13.373380454370123
2019-01-01,-29,0.4135493506247485,7.061535040444916,-13.427059328647287,14.254158029896784
2019-01-01,-28,-2.465310855712218,6.771588201700327,-15.73762373104486,10.807002019620423
2019-01-01,-27,-7.875415499003381,6.076699283636309,-19.785746094930545,4.034915096923784
2019-01-01,-26,-20.831327952665383,6.479567707460495,-33.53128065928795,-8.131375246042813
2019-01-01,-25,-27.2724619845867,9.386740891696961,-45.67047413231274,-8.874449836860656
2019-01-01,-24,-21.829954624600582,9.952927198469979,-41.33769193360174,-2.322217315599424
2019-01-01,-23,-12.038678065087723,8.811571121521387,-29.30935746326964,5.232001333094196
2019-01-01,-22,2.331558232752343,7.629096035869747,-12.62146999755236,17.284586463057046
2019-01-01,-21,3.561107487895516,6.504177215505045,-9.187079854494373,16.309294830285403
2019-01-01,-20,8.212641431001442,6.486525504105174,-4.500948557044698,20.926231419047582
2019-01-01,-19,9.501896091299065,6.609429746806138,-3.4525862124409663,22.456378395039096
2019-01-01,-18,12.840354700583875,7.7356353030887135,-2.3214904934700034,28.002199894637755
2019-01-01,-17,11.663399747751642,6.997622496192733,-2.0519403447861144,25.3787398402894
2019-01-01,-16,7.226201517646919,4.935123802824649,-2.4466411358893936,16.89904417118323
2019-01-01,-15,0.4786283749477249,5.113448082697759,-9.543729867139882,10.500986617035332
2019-01-01,-14,-4.298912470075731,6.83789796515565,-17.701192481780808,9.103367541629344
2019-01-01,-13,-7.112749062150929,7.385816995482597,-21.588950373296818,7.36345224899496
2019-01-01,-12,-4.2268214224067435,7.5067971081078335,-18.9401437542981,10.48650090948461
2019-01-01,-11,-2.300506703507221,6.398735380501671,-14.842028049290496,10.241014642276054
2019-01-01,-10,3.250161439604982,6.776346223644647,-10.031477158738525,16.53180003794849
2019-01-01,-9,10.037838645488947,6.549107963571691,-2.798412963111568,22.87409025408946
2019-01-01,-8,17.214508277225576,6.47707723511541,4.519436896399373,29.90957965805178
2019-01-01,-7,21.680088497445478,6.5594945445100965,8.823479190205688,34.53669780468527
2019-01-01,-6,19.890994091258086,5.92720977840287,8.273662925588463,31.508325256927712
2019-01-01,-5,19.943219234508497,5.276977147961065,9.600344024504809,30.286094444512187
2019-01-01,-4,13.472289407377277,4.421569342368142,4.806013496335719,22.138565318418834
2019-01-01,-3,4.552677796634905,3.801771231042103,-2.8987938162076166,12.004149409477426
